,team,sketch_title,writer,link,writer_clean
1759,Ripley,Hidden ButtGun,Written by Meggie Spellman,https://www.youtube.com/watch?v=F6cLVPJeAKQ,Meggie Spellman
1760,Ripley,Hiding at Half-time,"Written by Meggie Spellman & Sarah Burton,",https://www.youtube.com/watch?v=WN0dNzqSQFo,"Meggie Spellman & Sarah Burton,"
1761,Ripley,Hunks for Cans,Written by Georgie Aldaco,https://www.youtube.com/watch?v=FibP3q0SHrM,Georgie Aldaco
1762,Ripley,I'm A Doctor,Written by Stephanie Bencin,https://www.youtube.com/watch?v=dEc3WuyZMXU,Stephanie Bencin
1763,Ripley,Jane's New Paws,Written by Daniel Spenser,https://www.youtube.com/watch?v=JAMyHnTLksY,Daniel Spenser
1764,Ripley,Kiss Excuse Me,Written by Meggie Spellman,https://www.youtube.com/watch?v=xKOzyb0Hj_c,Meggie Spellman
1765,Ripley,Lettuce,Written by Daniel Spenser,https://www.youtube.com/watch?v=k6K95Do2PQQ,Daniel Spenser
1766,Ripley,List of Names,Written by Meggie Spellman,https://www.youtube.com/watch?v=FP9XvCj6mcY,Meggie Spellman
1767,Ripley,Mad Men Band Aids,Written by David Hill,https://www.youtube.com/watch?v=ks48H4B9rCg,David Hill
1768,Ripley,Major League Paint Drying,Written by Darren Miller,https://www.youtube.com/watch?v=fVuWU80inwY,Darren Miller
1769,Ripley,Manson Crush,Written by Sarah Burton,https://www.youtube.com/watch?v=b7NC79OH8wg,Sarah Burton
1770,Ripley,Married Couple Meet Cutes,Written by Darren Miller,https://www.youtube.com/watch?v=p08Q524t3Yc,Darren Miller
1771,Ripley,Men's Underwear Gift Shop,Written by Meggie Spellman,https://www.youtube.com/watch?v=kolhIPmutMo,Meggie Spellman
1772,Ripley,Motion For Ice-Cream Break,Written by Georgie Aldaco,https://www.youtube.com/watch?v=74ZhLETIlao,Georgie Aldaco
1773,Ripley,Nacho Funeral,Written by David Hill,https://www.youtube.com/watch?v=6EWjUsbGqoo,David Hill
1774,Ripley,Opera Translation Runner,Written by Georgie Aldaco,https://www.youtube.com/watch?v=f-yqP75eWjE,Georgie Aldaco
1775,Ripley,Overalls Shopping,Written by Georgie Aldaco,https://www.youtube.com/watch?v=7wGnW5Wn7GY,Georgie Aldaco
1776,Ripley,Owl Facts Runner 1,Written by Meggie Spellman,https://www.youtube.com/watch?v=9tUW45VgyNA,Meggie Spellman
1777,Ripley,Owl Facts Runner 2,Written by Meggie Spellman,https://www.youtube.com/watch?v=VaylB9yY_tg,Meggie Spellman
1778,Ripley,Owl Facts Runner 3,Written by Meggie Spellman,https://www.youtube.com/watch?v=Op9MLrEmFZE,Meggie Spellman
1779,Ripley,Peasant Lady's Horse Song,Written by: Georgie Aldaco,https://www.youtube.com/watch?v=WHuquY15BeE,Georgie Aldaco
1780,Ripley,Period Pancake,Written by Sarah Burton,https://www.youtube.com/watch?v=Rhq_p7pjUPE,Sarah Burton
1781,Ripley,Plant Psychic,Written by Dan Spenser,https://www.youtube.com/watch?v=NrC643JxlKA,Dan Spenser
1782,Ripley,Plumber Loses Cat in Wall,Written by Meggie Spellman,https://www.youtube.com/watch?v=WSZID99RdcE,Meggie Spellman
1783,Ripley,Pool in Every Kitchen,Written by Georgie Aldaco,https://www.youtube.com/watch?v=eiUizFX07Kg,Georgie Aldaco
1784,Ripley,Postgame Confusion,Written by David Hill,https://www.youtube.com/watch?v=7fnWpjhZUNs,David Hill
1785,Ripley,Puppy Interrogation,Written by Sarah Burton,https://www.youtube.com/watch?v=V5Et2ou_Di4,Sarah Burton
1786,Ripley,Q & A,Written by Daniel Spenser,https://www.youtube.com/watch?v=7WY7iBoTUW0,Daniel Spenser
1787,Ripley,Raw Banana Recipe,Written by Georgie Aldaco,https://www.youtube.com/watch?v=TBfkGSRF1r4,Georgie Aldaco
1788,Ripley,Ripley - Bumper,No writer,https://www.youtube.com/watch?v=-JlcvePsBLs,No
1789,Ripley,Sassy MTA Worker,Written by Meggie Spellman,https://www.youtube.com/watch?v=jBXeoWfW0yk,Meggie Spellman
1790,Ripley,Seamless Blackout,Written by Sarah Burton,https://www.youtube.com/watch?v=A98U8YiCZA4,Sarah Burton
1791,Ripley,Skateboard Dad,Written by Georgie Aldaco,https://www.youtube.com/watch?v=znIupJjT_MQ,Georgie Aldaco
1792,Ripley,Steal a Cat,Written by Georgie Aldaco,https://www.youtube.com/watch?v=XCzouvu2Ma8,Georgie Aldaco
1793,Ripley,Stick TV,Written by Georgie Aldaco,https://www.youtube.com/watch?v=pW0Mh6-lJuw,Georgie Aldaco
1794,Ripley,Supremes Pie,Written by Georgie Aldaco,https://www.youtube.com/watch?v=uVnmoB_kcng,Georgie Aldaco
1795,Ripley,Sushi,Written by Daniel Spenser,https://www.youtube.com/watch?v=6pdYdstsnBo,Daniel Spenser
1796,Ripley,Taco Bell On The Moon,Written by Meggie Spellman,https://www.youtube.com/watch?v=SGIbOOkkhYw,Meggie Spellman
1797,Ripley,Team Tweet,Written by Dan Spenser,https://www.youtube.com/watch?v=wGiHB_OXVKk,Dan Spenser
1798,Ripley,The Mummy,Written by Dan Spenser,https://www.youtube.com/watch?v=gVGK6w-iIR8,Dan Spenser
1799,Ripley,The Ugly Dumpling,Written by Alex Song,https://www.youtube.com/watch?v=u4iTOlBwo5g,Alex Song
1800,Ripley,Time Lapse,Written by Daniel Spenser,https://www.youtube.com/watch?v=hMAw0GwNiGw,Daniel Spenser
1801,Ripley,Tom Cruise Plastic Surgery,Written by Georgie Aldaco,https://www.youtube.com/watch?v=PGBCPfDaTh8,Georgie Aldaco
1802,Ripley,Vape Noir,Written by David Hill,https://www.youtube.com/watch?v=Zm9h099OHBQ,David Hill
1803,Ripley,VHS Of The Surgery,Written by Georgie Aldaco,https://www.youtube.com/watch?v=wbzmRk31MIU,Georgie Aldaco
1804,Ripley,War Birthday,Written by David Hill,https://www.youtube.com/watch?v=5CknvLjtrYo,David Hill
1805,Ripley,We Got Pipe,Written by Georgie Aldaco,https://www.youtube.com/watch?v=TFExj16yh2o,Georgie Aldaco
1806,Roanoke,2 Sex Positive Moms (ROANOKE Mar 2015),written by Sarah Burton,https://www.youtube.com/watch?v=VQnLqCknEtM,Sarah Burton
1807,Roanoke,6 Angry Men - Serial 12 Angry Men Parody (ROANOKE Dec 2014),Written by Sarah Burton,https://www.youtube.com/watch?v=sSWnaFO2ey4,Sarah Burton
1808,Roanoke,Accosted Translation (ROANOKE Jan 2015),written by Caroline Haubold,https://www.youtube.com/watch?v=gVID9LJS0c0,Caroline Haubold
1809,Roanoke,Allergy Equality (ROANOKE Jun 2015),written by Sarah Burton,https://www.youtube.com/watch?v=mrNCJPj1lDE,Sarah Burton
1810,Roanoke,Batman Birdman (ROANOKE Mar 2015),written by Alex Song,https://www.youtube.com/watch?v=zETU6VK-IPw,Alex Song
1811,Roanoke,Because It Is My Name (ROANOKE Feb 2015),written by Alex Song,https://www.youtube.com/watch?v=RiN3HV-z22g,Alex Song
1812,Roanoke,Brim (ROANOKE Jun 2015),written by John Trowbridge,https://www.youtube.com/watch?v=4Um2jQWfWDo,John Trowbridge
1813,Roanoke,Brunch Gals (ROANOKE Feb 2015),written by Caroline Haubold,https://www.youtube.com/watch?v=UBPU6nKoSQo,Caroline Haubold
1814,Roanoke,Camp Counselor (ROANOKE Aug 2015),written by John Trowbridge,https://www.youtube.com/watch?v=5oSLV93-SvQ,John Trowbridge
1815,Roanoke,Cannibal Funeral (ROANOKE Dec 2014),written by Daniel Spenser,https://www.youtube.com/watch?v=oKOQzIwTmnU,Daniel Spenser
1816,Roanoke,Dad Shoes (ROANOKE Jun 2015),written by Cory Palmer,https://www.youtube.com/watch?v=xXjM5QYHhr0,Cory Palmer
1817,Roanoke,Disney Princess (ROANOKE Feb 2015),written by John Trowbridge,https://www.youtube.com/watch?v=GyV7qerUXfw,John Trowbridge
1818,Roanoke,Dr. Muppet Hands (ROANOKE Apr 2015),written by Caroline Haubold,https://www.youtube.com/watch?v=9yTv7IyZaZM,Caroline Haubold
1819,Roanoke,Dreamy Janitor (ROANOKE Dec 2014),written by John Trowbridge,https://www.youtube.com/watch?v=XVkVsSC68CM,John Trowbridge
1820,Roanoke,Drunk Criss Angel (ROANOKE Jun 2015),written by Eli Yudin,https://www.youtube.com/watch?v=iVHa2TyLbc4,Eli Yudin
1821,Roanoke,Endangered Animal Zooworker (ROANOKE Feb 2015),written by Sarah Burton,https://www.youtube.com/watch?v=TV4j6W6X8k8,Sarah Burton
1822,Roanoke,Exterminator (ROANOKE Oct 2015),written by Alex Song,https://www.youtube.com/watch?v=aiIctPAVWfk,Alex Song
1823,Roanoke,Feminist MRA (ROANOKE Apr 2015),written by Sarah Burton,https://www.youtube.com/watch?v=hqRcd30ycNY,Sarah Burton
1824,Roanoke,Google Interview (ROANOKE Oct 2015),written by Cory Palmer,https://www.youtube.com/watch?v=XXrml1-3p0k,Cory Palmer
1825,Roanoke,Hostage Negotiator (English/Spanish) (ROANOKE Aug 2015),written by Caroline Haubold,https://www.youtube.com/watch?v=juNioAi6NJw,Caroline Haubold
1826,Roanoke,Ian Man (ROANOKE Jan 2015),Written by Alexandra Song & Sarah Burton,https://www.youtube.com/watch?v=n3QEtS3WIpQ,Alexandra Song & Sarah Burton
1827,Roanoke,It's In His Kiss (ROANOKE Jan 2015),Written by Cory Palmer,https://www.youtube.com/watch?v=g6nnTRdVrP4,Cory Palmer
1828,Roanoke,Jaws (ROANOKE Aug 2015),written by Sarah Burton,https://www.youtube.com/watch?v=syEMho_Rc3I,Sarah Burton
1829,Roanoke,Jury Duty (ROANOKE Feb 2015),written by Caroline Haubold,https://www.youtube.com/watch?v=6deU-XQQU3E,Caroline Haubold
1830,Roanoke,Make It Stop (ROANOKE Mar 2015),written by Caroline Haubold,https://www.youtube.com/watch?v=HhLVhCDBOqw,Caroline Haubold
1831,Roanoke,Millennial Cabinet (ROANOKE Jun 2015),written by Caroline Haubold,https://www.youtube.com/watch?v=6wyNa_LGRKQ,Caroline Haubold
1832,Roanoke,Never Have I Ever (ROANOKE Jan 2015),Written by Alexandra Song,https://www.youtube.com/watch?v=4epNJZ3tn2k,Alexandra Song
1833,Roanoke,Party Playlist (ROANOKE Aug 2015),written by Cory Palmer,https://www.youtube.com/watch?v=Bju17NudmpY,Cory Palmer
1834,Roanoke,Pee! (ROANOKE Jan 2015),Written by Daniel Spenser,https://www.youtube.com/watch?v=0nz3dkRZS5E,Daniel Spenser
1835,Roanoke,Radio Killer (ROANOKE Dec 2014),written by Cory Palmer,https://www.youtube.com/watch?v=1NgIBpl1Wmc,Cory Palmer
1836,Roanoke,Republican Field Day (ROANOKE Dec 2014),written by Alexandra Song,https://www.youtube.com/watch?v=PAjY8yDYQMQ,Alexandra Song
1837,Roanoke,ROANOKE Goes to the Moon! (July 20th 2015),Written by,https://www.youtube.com/watch?v=dbq-GwSxAbA,by
1838,Roanoke,Ryan the Male Witch (ROANOKE Mar 2015),written by Eli Yudin,https://www.youtube.com/watch?v=-_AncNHM0I0,Eli Yudin
1839,Roanoke,Say It Ain't So (ROANOKE Apr 2015),written by Caroline Haubold,https://www.youtube.com/watch?v=VJdiXxiL8lk,Caroline Haubold
1840,Roanoke,Second Family (ROANOKE Apr 2015),written by Alex Song,https://www.youtube.com/watch?v=XL5SoCcnxyQ,Alex Song
1841,Roanoke,Sister Sister (ROANOKE Oct 2015),written by Caroline Haubold,https://www.youtube.com/watch?v=eRxVBbFpi0I,Caroline Haubold
1842,Roanoke,Social Anxiety Secret Agent (ROANOKE Aug 2015),written by Eli Yudin,https://www.youtube.com/watch?v=LaSBo18_ifc,Eli Yudin
1843,Roanoke,Spider Cleaning Fee (ROANOKE Apr 2015),written by Eli Yudin,https://www.youtube.com/watch?v=OOji9XxNLwA,Eli Yudin
1844,Roanoke,Stock Broker Celebration (ROANOKE Dec 2014),written by John Trowbridge,https://www.youtube.com/watch?v=PRtZGdwAASA,John Trowbridge
1845,Roanoke,Teen Sex Superhero (ROANOKE Feb 2015),written by Cory Palmer,https://www.youtube.com/watch?v=iWwvVZTI_R0,Cory Palmer
1846,Roanoke,That Lady Slimer Tho (ROANOKE Oct 2015),written by Eli Yudin,https://www.youtube.com/watch?v=1GCApkd3OGo,Eli Yudin
1847,Roanoke,The Bluffer (ROANOKE Mar 2015),written by John Trowbridge,https://www.youtube.com/watch?v=Gp9ewOZMN6w,John Trowbridge
1848,Roanoke,The Doctor's Speech (ROANOKE Oct 2015),written by Eli Yudin,https://www.youtube.com/watch?v=IaHMQHQjnNA,Eli Yudin
1849,Roanoke,Tim Burton (ROANOKE Jan 2015),Written by John Trowbridge,https://www.youtube.com/watch?v=BolYNpb5yLA,John Trowbridge
1850,Roanoke,Wedding Filibuster (ROANOKE Apr 2015),written by Cory Palmer,https://www.youtube.com/watch?v=0dotIoeKLwY,Cory Palmer
1851,Roanoke,What Organ Is This? (ROANOKE Jun 2015),written by Cory Palmer,https://www.youtube.com/watch?v=Pus2v_Buhh4,Cory Palmer
1852,Roanoke,What's That Song Called (ROANOKE Oct 2015),written by Cory Palmer,https://www.youtube.com/watch?v=4pt3Vl7olkM,Cory Palmer
1853,Stone_Cold_Fox,Alcoholic,No writer,https://www.youtube.com/watch?v=KGHhRmbX9i0,No
1854,Stone_Cold_Fox,All My 45s,No writer,https://www.youtube.com/watch?v=mF8lP_pLHOI,No
1855,Stone_Cold_Fox,Anal Anne,"Anal Anne, written by Noah Plener. Stone Cold Fox at Maude Night, UCBTNY, March 10, 2008.",https://www.youtube.com/watch?v=Nk1pBM0zfzI,"Anal Anne,  Noah Plener. Stone Cold Fox at Maude Night, UCBTNY, March 10, 2008."
1856,Stone_Cold_Fox,Arrogant Elevator Operator,"Arrogant Elevator Operator, written by Joe Spellman. Stone Cold Fox at Maude Night, UCBTNY, April 14, 2008.",https://www.youtube.com/watch?v=yHBoMWAgLRY,"Arrogant Elevator Operator,  Joe Spellman. Stone Cold Fox at Maude Night, UCBTNY, April 14, 2008."
1857,Stone_Cold_Fox,Baby Tranq,No writer,https://www.youtube.com/watch?v=OiFE84fNJGo,No
1858,Stone_Cold_Fox,Bad Dream,No writer,https://www.youtube.com/watch?v=7pcAabLXe0I,No
1859,Stone_Cold_Fox,Bad Political Speech,No writer,https://www.youtube.com/watch?v=NurgJJt_bAo,No
1860,Stone_Cold_Fox,Basil the Truthseeker,No writer,https://www.youtube.com/watch?v=oSadJlB0s5o,No
1861,Stone_Cold_Fox,Bela & Bob,No writer,https://www.youtube.com/watch?v=tnEVhZnBFBE,No
1862,Stone_Cold_Fox,Best Hot Dog,No writer,https://www.youtube.com/watch?v=PtnbCD-YZao,No
1863,Stone_Cold_Fox,Biden Time,No writer,https://www.youtube.com/watch?v=LYtAX5sHmxY,No
1864,Stone_Cold_Fox,Bigoted Batman,"Bigoted Batman, written by Crystal Delahanty. Stone Cold Fox at Maude Night, UCBTNY, May 19, 2008.",https://www.youtube.com/watch?v=G0YI3dEO6K4,"Bigoted Batman,  Crystal Delahanty. Stone Cold Fox at Maude Night, UCBTNY, May 19, 2008."
1865,Stone_Cold_Fox,Bird is the Word,"Bird is the Word, written by Sean Clements. Stone Cold Fox at Maude Night, UCBTNY, April 14, 2008.",https://www.youtube.com/watch?v=u1okGl72Cns,"Bird is the Word,  Sean Clements. Stone Cold Fox at Maude Night, UCBTNY, April 14, 2008."
1866,Stone_Cold_Fox,Black Sounding Name,"Black Sounding Name, written by Sean Clements. Stone Cold Fox at Maude Night, UCBTNY, June 9, 2008.",https://www.youtube.com/watch?v=wqRZ5jNGEU4,"Black Sounding Name,  Sean Clements. Stone Cold Fox at Maude Night, UCBTNY, June 9, 2008."
1867,Stone_Cold_Fox,Boy Who Cried Wolf,No writer,https://www.youtube.com/watch?v=rkjpgl93ak0,No
1868,Stone_Cold_Fox,Breakfast at Tiffany's,"Breakfast at Tiffany's, written by Caitlin Tegart. Stone Cold Fox at Maude Night, UCBTNY, April 14, 2008.",https://www.youtube.com/watch?v=R8diIri3WII,"Breakfast at Tiffany's,  Caitlin Tegart. Stone Cold Fox at Maude Night, UCBTNY, April 14, 2008."
1869,Stone_Cold_Fox,Cadbury Meeting # 3,"Cadbury Meeting, Part 3, written by Sean Clements. Stone Cold Fox at Maude Night, UCBTNY, June 9, 2008.",https://www.youtube.com/watch?v=AqREfLOWvBY,"Cadbury Meeting, Part 3,  Sean Clements. Stone Cold Fox at Maude Night, UCBTNY, June 9, 2008."
1870,Stone_Cold_Fox,Cadbury Meeting #1,"Cadbury Meeting, Part 1, written by Sean Clements. Stone Cold Fox at Maude Night, UCBTNY, June 9, 2008.",https://www.youtube.com/watch?v=IBt2capnfDc,"Cadbury Meeting, Part 1,  Sean Clements. Stone Cold Fox at Maude Night, UCBTNY, June 9, 2008."
1871,Stone_Cold_Fox,Cadbury Meeting #2,"Cadbury Meeting, Part 2, written by Sean Clements. Stone Cold Fox at Maude Night, UCBTNY, June 9, 2008.",https://www.youtube.com/watch?v=Dw-5AGok7oM,"Cadbury Meeting, Part 2,  Sean Clements. Stone Cold Fox at Maude Night, UCBTNY, June 9, 2008."
1872,Stone_Cold_Fox,Chad Lewis,A sketch performed by Stone Cold Fox at the UCB Theatre NYC 7/6/09.  Written by David White.,https://www.youtube.com/watch?v=a6ZED3DQY7M,A sketch performed Stone Cold Fox at the UCB Theatre NYC 7/6/09.   David White.
1873,Stone_Cold_Fox,Cheater,No writer,https://www.youtube.com/watch?v=ycLliTn20vw,No
1874,Stone_Cold_Fox,Closing Credits & Stinger,"Closing Credits & Stinger, written by Stone Cold Fox & Neil W. Casey. Stone Cold Fox at Maude Night, UCBTNY, June 9, 2008.",https://www.youtube.com/watch?v=MQxgrYRIdKc,"Closing Credits & Stinger,  Stone Cold Fox & Neil W. Casey. Stone Cold Fox at Maude Night, UCBTNY, June 9, 2008."
1875,Stone_Cold_Fox,Coach Kuckoo,"Coach Kuckoo, written by Sean Clements. Stone Cold Fox at Maude Night, UCBTNY, April 14, 2008.",https://www.youtube.com/watch?v=DMsWBiUjleA,"Coach Kuckoo,  Sean Clements. Stone Cold Fox at Maude Night, UCBTNY, April 14, 2008."
1876,Stone_Cold_Fox,Cody Dances,No writer,https://www.youtube.com/watch?v=fn-PVXXPBjc,No
1877,Stone_Cold_Fox,Columbine Reunion,No writer,https://www.youtube.com/watch?v=KlVSqa_yj8c,No
1878,Stone_Cold_Fox,Comptroller!,"Jimmy Groves wants to be New York City Comptroller.  That's a thing, right?   Written by Guy Patton, starring Joe Spellman, made for Stone Cold Fox at Maude Night, UCB Theatre NYC.",https://www.youtube.com/watch?v=ciuFk8JRqyE,"Jimmy Groves wants to be New York City Comptroller.  That's a thing, right?    Guy Patton, starring Joe Spellman, made for Stone Cold Fox at Maude Night, UCB Theatre NYC."
1879,Stone_Cold_Fox,Crazy Love,"A sketch performed by Stone Cold Fox at the UCB Theatre NYC 7/6/09, written by Joe Spellman.",https://www.youtube.com/watch?v=GpMy-5Qzqpk,"A sketch performed Stone Cold Fox at the UCB Theatre NYC 7/6/09,  Joe Spellman."
1880,Stone_Cold_Fox,Cuddle Party,"Cuddle Party, written by Caitlin Tegart. Stone Cold Fox at Maude Night, UCBTNY, July 14, 2008.",https://www.youtube.com/watch?v=QU8nj0dIb4w,"Cuddle Party,  Caitlin Tegart. Stone Cold Fox at Maude Night, UCBTNY, July 14, 2008."
1881,Stone_Cold_Fox,Depressed Pilot,No writer,https://www.youtube.com/watch?v=ecPo6-0716c,No
1882,Stone_Cold_Fox,Desert Song,No writer,https://www.youtube.com/watch?v=KQs5BXeEUBE,No
1883,Stone_Cold_Fox,Devil & Angel,"Devil & Angel, written by Caitlin Tegart. Stone Cold Fox at Maude Night, UCBTNY, July 14, 2008.",https://www.youtube.com/watch?v=vCuHV43_3Us,"Devil & Angel,  Caitlin Tegart. Stone Cold Fox at Maude Night, UCBTNY, July 14, 2008."
1884,Stone_Cold_Fox,Dick,No writer,https://www.youtube.com/watch?v=ezHsD_a64oo,No
1885,Stone_Cold_Fox,Electoral College Drinking Game,No writer,https://www.youtube.com/watch?v=961XdkwOpeA,No
1886,Stone_Cold_Fox,Everybody's Gonna Hate Me,A sketch performed by Stone Cold Fox at the UCB Theatre NYC 7/6/09.  Written by Caitlin Tegart.,https://www.youtube.com/watch?v=UbZl_0wmapU,A sketch performed Stone Cold Fox at the UCB Theatre NYC 7/6/09.   Caitlin Tegart.
1887,Stone_Cold_Fox,Facebook Girls,No writer,https://www.youtube.com/watch?v=fbHXFuzKNSA,No
1888,Stone_Cold_Fox,Facebook Status Updates,No writer,https://www.youtube.com/watch?v=B2EZCQlutPs,No
1889,Stone_Cold_Fox,Father and Son,No writer,https://www.youtube.com/watch?v=DoysNSrm6E0,No
1890,Stone_Cold_Fox,First Amish,"First Amish, written by Caitlin Tegart. Stone Cold Fox at Maude Night, UCBTNY, March 10, 2008.",https://www.youtube.com/watch?v=-32W3IuBQao,"First Amish,  Caitlin Tegart. Stone Cold Fox at Maude Night, UCBTNY, March 10, 2008."
1891,Stone_Cold_Fox,Fishing Rods,No writer,https://www.youtube.com/watch?v=R2E5xvHGjK0,No
1892,Stone_Cold_Fox,Flofreedia Pill Ad,"Written and produced by Crystal Delahanty for Stone Cold Fox's Maude Night show at the UCB Theatre in NYC, 9 March 2009. Shot and edited by John Kingman. Starring D'Arcy Erokan, Fran Gillespie, and Joe Spellman. Voiceover by Crystal Delahanty. Animation by Tao Langston. Thanks to Neil W. Casey.",https://www.youtube.com/watch?v=AcOz1WBnO74,"and produced Crystal Delahanty for Stone Cold Fox's Maude Night show at the UCB Theatre in NYC, 9 March 2009. Shot and edited John Kingman. Starring D'Arcy Erokan, Fran Gillespie, and Joe Spellman. Voiceover Crystal Delahanty. Animation Tao Langston. Thanks to Neil W. Casey."
1893,Stone_Cold_Fox,Fox News: Ted Kennedy Funeral,No writer,https://www.youtube.com/watch?v=Dekiw6Ck4DM,No
1894,Stone_Cold_Fox,Glade Plug-Ins for Losers,No writer,https://www.youtube.com/watch?v=mswcWcwn2S8,No
1895,Stone_Cold_Fox,Godparents,No writer,https://www.youtube.com/watch?v=3E16dyxUmzE,No
1896,Stone_Cold_Fox,Good Dan,"Good Dan, written by David C. White. Stone Cold Fox at Maude Night, UCBTNY, June 9, 2008.",https://www.youtube.com/watch?v=Y6YMtanga8I,"Good Dan,  David C. White. Stone Cold Fox at Maude Night, UCBTNY, June 9, 2008."
1897,Stone_Cold_Fox,Gorilla Accountant,"Gorilla Accountant, written by Caitlin Tegart & David C. White. Stone Cold Fox at Maude Night, UCBTNY, April 14, 2008.",https://www.youtube.com/watch?v=J5Ox2Kxi8QM,"Gorilla Accountant,  Caitlin Tegart & David C. White. Stone Cold Fox at Maude Night, UCBTNY, April 14, 2008."
1898,Stone_Cold_Fox,Guy Bums a Cigarette,No writer,https://www.youtube.com/watch?v=O8LR654_Gl0,No
1899,Stone_Cold_Fox,Heatwave,No writer,https://www.youtube.com/watch?v=YMupBPoiNPY,No
